timestamp,questions,qps,com_commit,com_rollback,tps,threads_running,threads_connected,pages_flushed,pages_flushed_ps,purge_trx_id,purge_tps,history_list_length
2026-04-05 22:35:59,26,0,0,0,0,2,1,0,0,0,0,0
2026-04-05 22:36:00,86,60,16,0,16,3,3,193,193,0,0,0
2026-04-05 22:36:01,741,655,236,1,221,5,5,193,0,0,0,0
2026-04-05 22:36:02,2392,1651,800,3,566,7,7,193,0,0,0,0
2026-04-05 22:36:03,5157,2765,1750,5,952,8,9,193,0,0,0,0
2026-04-05 22:36:04,8875,3718,3041,10,1296,12,12,193,0,0,0,0
2026-04-05 22:36:05,14369,5494,4933,19,1901,13,14,193,0,0,0,0
2026-04-05 22:36:06,20940,6571,7210,27,2285,16,16,193,0,0,0,0
2026-04-05 22:36:08,28956,8016,9984,37,2784,18,18,561,368,0,0,0
2026-04-05 22:36:09,38242,9286,13203,46,3228,19,20,1029,468,0,0,0
2026-04-05 22:36:10,48807,10565,16863,57,3671,18,22,1597,568,0,0,0
2026-04-05 22:36:11,60751,11944,20986,80,4146,22,24,2265,668,0,0,0
2026-04-05 22:36:12,74037,13286,25598,100,4632,26,27,3067,802,0,0,0
2026-04-05 22:36:13,88376,14339,30585,118,5005,29,29,4001,934,0,0,0
2026-04-05 22:36:14,104447,16071,36137,159,5593,30,31,5103,1102,0,0,0
2026-04-05 22:36:15,120172,15725,41588,192,5484,33,33,9485,4382,0,0,0
2026-04-05 22:36:16,132996,12824,46027,214,4461,33,35,30977,21492,0,0,0
2026-04-05 22:36:17,145775,12779,50450,234,4443,35,38,59118,28141,0,0,0
